sample,ReleaseDate,TaxID,ScientificName,species_tax_id,class_tax_id,strain_tax_id,species,LibraryLayout,Platform,Model,Run,SRAStudy,BioProject,ProjectID,Sample,BioSample,Submission,LibraryStrategy,LibrarySelection,LibrarySource,Body_Site,CenterName,InsertSize,InsertDev,SRA ID,Biosample,GEO Series,GEO Sample,PMID,biosample_strain,biosample_genotype,R1,R2,project,condition,Biological Replicates,reference_condition,passed_fastqc,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates,DOI
SRX4514122,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651357,SRP156507,PRJNA484824,484824,SRS3632669,SAMN09770180,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112153,9770180,GSE118196,GSM3320523,31719182,0,0,0,0,sq109,0_days_3,4,0_days_control,True,True,True,sq109:0_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514124,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651359,SRP156507,PRJNA484824,484824,SRS3632671,SAMN09770178,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112155,9770178,GSE118196,GSM3320525,31719182,0,0,0,0,sq109,0_days_3,4,0_days_control,True,True,True,sq109:0_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514126,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651361,SRP156507,PRJNA484824,484824,SRS3632673,SAMN09770176,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112157,9770176,GSE118196,GSM3320527,31719182,0,0,0,0,sq109,0_days_3,4,0_days_control,True,True,True,sq109:0_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514120,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651355,SRP156507,PRJNA484824,484824,SRS3632667,SAMN09770182,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112151,9770182,GSE118196,GSM3320521,31719182,0,0,0,0,sq109,0_days_3,4,0_days_control,True,True,True,sq109:0_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514112,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651347,SRP156507,PRJNA484824,484824,SRS3632659,SAMN09770190,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112143,9770190,GSE118196,GSM3320513,31719182,0,0,0,0,sq109,0_days_control,4,0_days_control,True,True,True,sq109:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514116,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651351,SRP156507,PRJNA484824,484824,SRS3632663,SAMN09770186,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112147,9770186,GSE118196,GSM3320517,31719182,0,0,0,0,sq109,0_days_control,4,0_days_control,True,True,True,sq109:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514118,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651353,SRP156507,PRJNA484824,484824,SRS3632665,SAMN09770184,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112149,9770184,GSE118196,GSM3320519,31719182,0,0,0,0,sq109,0_days_control,4,0_days_control,True,True,True,sq109:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514114,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651349,SRP156507,PRJNA484824,484824,SRS3632662,SAMN09770188,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112145,9770188,GSE118196,GSM3320515,31719182,0,0,0,0,sq109,0_days_control,4,0_days_control,True,True,True,sq109:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514121,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651356,SRP156507,PRJNA484824,484824,SRS3632668,SAMN09770181,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112152,9770181,GSE118196,GSM3320522,31719182,0,0,0,0,sq109,1_days_3,4,0_days_control,True,True,True,sq109:1_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514125,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651360,SRP156507,PRJNA484824,484824,SRS3632672,SAMN09770177,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112156,9770177,GSE118196,GSM3320526,31719182,0,0,0,0,sq109,1_days_3,4,0_days_control,True,True,True,sq109:1_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514127,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651362,SRP156507,PRJNA484824,484824,SRS3632674,SAMN09770175,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112158,9770175,GSE118196,GSM3320528,31719182,0,0,0,0,sq109,1_days_3,4,0_days_control,True,True,True,sq109:1_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514123,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651358,SRP156507,PRJNA484824,484824,SRS3632670,SAMN09770179,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112154,9770179,GSE118196,GSM3320524,31719182,0,0,0,0,sq109,1_days_3,4,0_days_control,True,True,True,sq109:1_days_3,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514115,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651350,SRP156507,PRJNA484824,484824,SRS3632661,SAMN09770187,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112146,9770187,GSE118196,GSM3320516,31719182,0,0,0,0,sq109,1_days_control,4,0_days_control,True,True,True,sq109:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514117,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651352,SRP156507,PRJNA484824,484824,SRS3632664,SAMN09770185,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112148,9770185,GSE118196,GSM3320518,31719182,0,0,0,0,sq109,1_days_control,4,0_days_control,True,True,True,sq109:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514113,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651348,SRP156507,PRJNA484824,484824,SRS3632660,SAMN09770189,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112144,9770189,GSE118196,GSM3320514,31719182,0,0,0,0,sq109,1_days_control,4,0_days_control,True,True,True,sq109:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4514119,2018-09-25 17:58:16,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7651354,SRP156507,PRJNA484824,484824,SRS3632666,SAMN09770183,SRA754744,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6112150,9770183,GSE118196,GSM3320520,31719182,0,0,0,0,sq109,1_days_control,4,0_days_control,True,True,True,sq109:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX958308,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917696,SRP056290,PRJNA278760,278760,SRS875642,SAMN03430988,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362129,3430988,GSE67035,GSM1636529,0,0,0,0,0,stress,.1_butyrate,3,.4_gluc,True,True,True,stress:.1_butyrate,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958306,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917694,SRP056290,PRJNA278760,278760,SRS875612,SAMN03430966,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362127,3430966,GSE67035,GSM1636527,0,0,0,0,0,stress,.1_butyrate,3,.4_gluc,True,True,True,stress:.1_butyrate,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958307,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917695,SRP056290,PRJNA278760,278760,SRS875646,SAMN03431000,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362128,3431000,GSE67035,GSM1636528,0,0,0,0,0,stress,.1_butyrate,3,.4_gluc,True,True,True,stress:.1_butyrate,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958313,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917701,SRP056290,PRJNA278760,278760,SRS875641,SAMN03430977,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362134,3430977,GSE67035,GSM1636534,0,0,0,0,0,stress,.4_gluc,3,.4_gluc,True,True,True,stress:.4_gluc,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958312,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917700,SRP056290,PRJNA278760,278760,SRS875614,SAMN03430982,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362133,3430982,GSE67035,GSM1636533,0,0,0,0,0,stress,.4_gluc,3,.4_gluc,True,True,True,stress:.4_gluc,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958314,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917702,SRP056290,PRJNA278760,278760,SRS875645,SAMN03430972,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362135,3430972,GSE67035,GSM1636535,0,0,0,0,0,stress,.4_gluc,3,.4_gluc,True,True,True,stress:.4_gluc,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958320,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917708,SRP056290,PRJNA278760,278760,SRS875635,SAMN03430996,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362141,3430996,GSE67035,GSM1636541,0,0,0,0,0,stress,1_days_low_iron,3,.4_gluc,True,True,True,stress:1_days_low_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958318,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917706,SRP056290,PRJNA278760,278760,SRS875636,SAMN03430983,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362139,3430983,GSE67035,GSM1636539,0,0,0,0,0,stress,1_days_low_iron,3,.4_gluc,True,True,True,stress:1_days_low_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958319,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917707,SRP056290,PRJNA278760,278760,SRS875637,SAMN03430986,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362140,3430986,GSE67035,GSM1636540,0,0,0,0,0,stress,1_days_low_iron,3,.4_gluc,True,True,True,stress:1_days_low_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958323,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917711,SRP056290,PRJNA278760,278760,SRS875630,SAMN03430973,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362144,3430973,GSE67035,GSM1636544,0,0,0,0,0,stress,7_days_low_iron,3,.4_gluc,True,True,True,stress:7_days_low_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958322,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917710,SRP056290,PRJNA278760,278760,SRS875628,SAMN03430976,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362143,3430976,GSE67035,GSM1636543,0,0,0,0,0,stress,7_days_low_iron,3,.4_gluc,True,True,True,stress:7_days_low_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958321,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917709,SRP056290,PRJNA278760,278760,SRS875634,SAMN03430971,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362142,3430971,GSE67035,GSM1636542,0,0,0,0,0,stress,7_days_low_iron,3,.4_gluc,True,True,True,stress:7_days_low_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958310,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917698,SRP056290,PRJNA278760,278760,SRS875644,SAMN03430980,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362131,3430980,GSE67035,GSM1636531,0,0,0,0,0,stress,gluc_butyrate,3,.4_gluc,True,True,True,stress:gluc_butyrate,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958309,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917697,SRP056290,PRJNA278760,278760,SRS875643,SAMN03430970,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362130,3430970,GSE67035,GSM1636530,0,0,0,0,0,stress,gluc_butyrate,3,.4_gluc,True,True,True,stress:gluc_butyrate,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958311,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917699,SRP056290,PRJNA278760,278760,SRS875613,SAMN03430991,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362132,3430991,GSE67035,GSM1636532,0,0,0,0,0,stress,gluc_butyrate,3,.4_gluc,True,True,True,stress:gluc_butyrate,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958317,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917705,SRP056290,PRJNA278760,278760,SRS875638,SAMN03430981,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362138,3430981,GSE67035,GSM1636538,0,0,0,0,0,stress,high_iron,3,.4_gluc,True,True,True,stress:high_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958315,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917703,SRP056290,PRJNA278760,278760,SRS875639,SAMN03430992,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362136,3430992,GSE67035,GSM1636536,0,0,0,0,0,stress,high_iron,3,.4_gluc,True,True,True,stress:high_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958316,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917704,SRP056290,PRJNA278760,278760,SRS875640,SAMN03430987,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362137,3430987,GSE67035,GSM1636537,0,0,0,0,0,stress,high_iron,3,.4_gluc,True,True,True,stress:high_iron,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958324,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917712,SRP056290,PRJNA278760,278760,SRS875633,SAMN03430974,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362145,3430974,GSE67035,GSM1636545,0,0,0,0,0,stress,tolox_ph_7,3,.4_gluc,True,True,True,stress:tolox_ph_7,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX958325,2016-03-30 17:08:06,83332,Mycobacterium tuberculosis H37Rv,1773,1760,83332,Mycobacterium tuberculosis,PAIRED,ILLUMINA,Illumina HiSeq 2000,SRR1917713,SRP056290,PRJNA278760,278760,SRS875631,SAMN03430999,SRA247151,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,1362146,3430999,GSE67035,GSM1636546,0,0,0,0,0,stress,tolox_ph_7,3,.4_gluc,True,True,True,stress:tolox_ph_7,True,True,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE67035
SRX4498322,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634762,SRP156054,PRJNA484017,484017,SRS3619222,SAMN09756033,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094868,9756033,GSE118018,GSM3317328,31719182,0,0,0,0,sutez,0_days_5.6,4,0_days_control,True,True,True,sutez:0_days_5.6,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498318,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634758,SRP156054,PRJNA484017,484017,SRS3619218,SAMN09756037,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094864,9756037,GSE118018,GSM3317324,31719182,0,0,0,0,sutez,0_days_5.6,4,0_days_control,True,True,True,sutez:0_days_5.6,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498320,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634760,SRP156054,PRJNA484017,484017,SRS3619219,SAMN09756035,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094866,9756035,GSE118018,GSM3317326,31719182,0,0,0,0,sutez,0_days_5.6,4,0_days_control,True,True,True,sutez:0_days_5.6,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498316,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634756,SRP156054,PRJNA484017,484017,SRS3619216,SAMN09756039,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094862,9756039,GSE118018,GSM3317322,31719182,0,0,0,0,sutez,0_days_5.6,4,0_days_control,True,True,True,sutez:0_days_5.6,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498312,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634752,SRP156054,PRJNA484017,484017,SRS3619211,SAMN09756043,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094858,9756043,GSE118018,GSM3317318,31719182,0,0,0,0,sutez,0_days_control,4,0_days_control,True,True,True,sutez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498308,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634748,SRP156054,PRJNA484017,484017,SRS3619208,SAMN09756047,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094854,9756047,GSE118018,GSM3317314,31719182,0,0,0,0,sutez,0_days_control,4,0_days_control,True,True,True,sutez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498314,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634754,SRP156054,PRJNA484017,484017,SRS3619214,SAMN09756041,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094860,9756041,GSE118018,GSM3317320,31719182,0,0,0,0,sutez,0_days_control,4,0_days_control,True,True,True,sutez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498310,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634750,SRP156054,PRJNA484017,484017,SRS3619209,SAMN09756045,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094856,9756045,GSE118018,GSM3317316,31719182,0,0,0,0,sutez,0_days_control,4,0_days_control,True,True,True,sutez:0_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498319,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634759,SRP156054,PRJNA484017,484017,SRS3619220,SAMN09756036,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094865,9756036,GSE118018,GSM3317325,31719182,0,0,0,0,sutez,1_days_5.6,2,0_days_control,True,True,True,sutez:1_days_5.6,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498317,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634757,SRP156054,PRJNA484017,484017,SRS3619217,SAMN09756038,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094863,9756038,GSE118018,GSM3317323,31719182,0,0,0,0,sutez,1_days_5.6,2,0_days_control,True,True,True,sutez:1_days_5.6,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498311,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634751,SRP156054,PRJNA484017,484017,SRS3619212,SAMN09756044,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094857,9756044,GSE118018,GSM3317317,31719182,0,0,0,0,sutez,1_days_control,4,0_days_control,True,True,True,sutez:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498315,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634755,SRP156054,PRJNA484017,484017,SRS3619215,SAMN09756040,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094861,9756040,GSE118018,GSM3317321,31719182,0,0,0,0,sutez,1_days_control,4,0_days_control,True,True,True,sutez:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498309,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634749,SRP156054,PRJNA484017,484017,SRS3619210,SAMN09756046,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094855,9756046,GSE118018,GSM3317315,31719182,0,0,0,0,sutez,1_days_control,4,0_days_control,True,True,True,sutez:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4498313,2018-09-25 17:55:23,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 500,SRR7634753,SRP156054,PRJNA484017,484017,SRS3619213,SAMN09756042,SRA750018,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6094859,9756042,GSE118018,GSM3317319,31719182,0,0,0,0,sutez,1_days_control,4,0_days_control,True,True,True,sutez:1_days_control,True,True,https://doi.org/10.1128/mbio.02627-19
SRX4615568,2018-09-28 21:22:11,1773,Mycobacterium tuberculosis,1773,1760,1773,Mycobacterium tuberculosis,SINGLE,ILLUMINA,NextSeq 550,SRR7759900,SRP158948,PRJNA488113,488113,SRS3718731,SAMN09925050,SRA763760,RNA-Seq,cDNA,TRANSCRIPTOMIC,0,GEO,0,0,6237407,9925050,GSE119106,GSM3358155,31527595,0,0,0,0,thrB,0_days_starve,3,0_days_starve,True,True,True,thrB:0_days_starve,True,True,https://dx.doi.org/10.1038%2Fs41467-019-12224-3
