Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2	project	condition	reference_condition
SRX5178871	2018-12-27 16:57:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8368682	SRP174414	PRJNA511673	511673	SRS4186125	SAMN10642435	SRA826875	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6993804	10642435	GSE124341	GSM3529931	30673778					degradosome	wt_expn	wt_expn
SRX5178872	2018-12-27 16:57:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8368683	SRP174414	PRJNA511673	511673	SRS4186126	SAMN10642434	SRA826875	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6993805	10642434	GSE124341	GSM3529932	30673778					degradosome	wt_expn	wt_expn
SRX5178873	2018-12-27 16:57:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8368684	SRP174414	PRJNA511673	511673	SRS4186127	SAMN10642433	SRA826875	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	6993806	10642433	GSE124341	GSM3529933	30673778					degradosome	wt_expn	wt_expn
SRX5352218	2019-02-13 18:24:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550302	SRP184670	PRJNA521480	521480	SRS4343333	SAMN10888921	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227685	10888921	GSE126286	GSM3595703	30957850					degradosome	mutant_rnj	wt_expn
SRX5352219	2019-02-13 18:24:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550303	SRP184670	PRJNA521480	521480	SRS4343334	SAMN10888920	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227686	10888920	GSE126286	GSM3595704	30957850					degradosome	mutant_rnj	wt_expn
SRX5352220	2019-02-13 18:24:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550304	SRP184670	PRJNA521480	521480	SRS4343335	SAMN10888919	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227687	10888919	GSE126286	GSM3595705	30957850					degradosome	mutant_rnj	wt_expn
SRX5352221	2019-02-13 18:24:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550305	SRP184670	PRJNA521480	521480	SRS4343336	SAMN10888918	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227688	10888918	GSE126286	GSM3595706	30957850					degradosome	wt_cas9_ctrl	wt_expn
SRX5352222	2019-02-13 18:24:15	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550306	SRP184670	PRJNA521480	521480	SRS4343337	SAMN10888917	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227689	10888917	GSE126286	GSM3595707	30957850					degradosome	wt_cas9_ctrl	wt_expn
SRX5352223	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550307	SRP184670	PRJNA521480	521480	SRS4343338	SAMN10888916	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227690	10888916	GSE126286	GSM3595708	30957850					degradosome	wt_cas9_ctrl	wt_expn
SRX5352224	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550308	SRP184670	PRJNA521480	521480	SRS4343339	SAMN10888915	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227691	10888915	GSE126286	GSM3595709	30957850					degradosome	PNPase_ko	wt_expn
SRX5352225	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550309	SRP184670	PRJNA521480	521480	SRS4343340	SAMN10888914	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227692	10888914	GSE126286	GSM3595710	30957850					degradosome	PNPase_ko	wt_expn
SRX5352226	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550310	SRP184670	PRJNA521480	521480	SRS4343341	SAMN10888913	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227693	10888913	GSE126286	GSM3595711	30957850					degradosome	PNPase_ko	wt_expn
SRX5352227	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550311	SRP184670	PRJNA521480	521480	SRS4343342	SAMN10888912	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227694	10888912	GSE126286	GSM3595712	30957850					degradosome	Rnase_E_ko	wt_expn
SRX5352228	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550312	SRP184670	PRJNA521480	521480	SRS4343343	SAMN10888911	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227695	10888911	GSE126286	GSM3595713	30957850					degradosome	Rnase_E_ko	wt_expn
SRX5352229	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550313	SRP184670	PRJNA521480	521480	SRS4343344	SAMN10888910	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227696	10888910	GSE126286	GSM3595714	30957850					degradosome	Rnase_E_ko	wt_expn
SRX5352230	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550314	SRP184670	PRJNA521480	521480	SRS4343345	SAMN10888909	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227697	10888909	GSE126286	GSM3595715	30957850					JSF	DMSO	DMSO
SRX5352231	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550315	SRP184670	PRJNA521480	521480	SRS4343346	SAMN10888908	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227698	10888908	GSE126286	GSM3595716	30957850					JSF	DMSO	DMSO
SRX5352232	2019-02-13 18:24:16	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	NextSeq 550	SRR8550316	SRP184670	PRJNA521480	521480	SRS4343347	SAMN10888907	SRA846761	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7227699	10888907	GSE126286	GSM3595717	30957850					JSF	DMSO	DMSO
SRX5388954	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588636	SRP186198	PRJNA523038	523038	SRS4377310	SAMN10962884	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291488	10962884	GSE126718	GSM3611789		H37Rv				JSF	DMSO	DMSO
SRX5388955	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588637	SRP186198	PRJNA523038	523038	SRS4377311	SAMN10962883	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291489	10962883	GSE126718	GSM3611790		H37Rv				JSF	JSF_2019	DMSO
SRX5388956	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588638	SRP186198	PRJNA523038	523038	SRS4377312	SAMN10962882	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291490	10962882	GSE126718	GSM3611791		H37Rv				JSF	JSF_2019	DMSO
SRX5388957	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588639	SRP186198	PRJNA523038	523038	SRS4377313	SAMN10962881	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291491	10962881	GSE126718	GSM3611792		H37Rv				JSF	JSF_2019	DMSO
SRX5388958	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588640	SRP186198	PRJNA523038	523038	SRS4377314	SAMN10962880	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291492	10962880	GSE126718	GSM3611793		H37Rv				JSF	JSF_2019	DMSO
SRX5388959	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588641	SRP186198	PRJNA523038	523038	SRS4377315	SAMN10962879	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291493	10962879	GSE126718	GSM3611794		H37Rv				JSF	JSF_2026	DMSO
SRX5388960	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588642	SRP186198	PRJNA523038	523038	SRS4377316	SAMN10962878	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291494	10962878	GSE126718	GSM3611795		H37Rv				JSF	JSF_2026	DMSO
SRX5388961	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588643	SRP186198	PRJNA523038	523038	SRS4377317	SAMN10962877	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291495	10962877	GSE126718	GSM3611796		H37Rv				JSF	JSF_2026	DMSO
SRX5388962	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588644	SRP186198	PRJNA523038	523038	SRS4377318	SAMN10962876	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291496	10962876	GSE126718	GSM3611797		H37Rv				JSF	JSF_2026	DMSO
SRX5388963	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588645	SRP186198	PRJNA523038	523038	SRS4377319	SAMN10962875	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291497	10962875	GSE126718	GSM3611798		H37Rv				ppxx	wt	wt
SRX5388964	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588646	SRP186198	PRJNA523038	523038	SRS4377320	SAMN10962874	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291498	10962874	GSE126718	GSM3611799		H37Rv				ppxx	wt	wt
SRX5388965	2019-02-20 16:35:09	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	NextSeq 500	SRR8588647	SRP186198	PRJNA523038	523038	SRS4377321	SAMN10962873	SRA850156	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7291499	10962873	GSE126718	GSM3611800		H37Rv				ppxx	double_mutant	wt
SRX5492581	2019-11-12 06:42:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8696727	SRP187869	PRJNA526038	526038	SRS4462451	SAMN11082618	SRA856976	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSIDAD DE ANTIOQUIA	0	0	7414654	11082618				UT127				ppxx	double_mutant	wt
SRX5492582	2019-11-12 06:42:11	1773	Mycobacterium tuberculosis	1773	1760	1773	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8696726	SRP187869	PRJNA526038	526038	SRS4462451	SAMN11082618	SRA856976	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSIDAD DE ANTIOQUIA	0	0	7414655	11082618				UT127				resus	dorm_run_3	day_1_run_1
SRX5493107	2019-11-12 06:41:17	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8697252	SRP187874	PRJNA526039	526039	SRS4462973	SAMN11082854	SRA857048	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSIDAD DE ANTIOQUIA	0	0	7415180	11082854				H37Rv				resus	day_2_run_1	day_1_run_1
SRX5493108	2019-11-12 06:41:17	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina NovaSeq 6000	SRR8697251	SRP187874	PRJNA526039	526039	SRS4462973	SAMN11082854	SRA857048	RNA-Seq	RANDOM	TRANSCRIPTOMIC		UNIVERSIDAD DE ANTIOQUIA	0	0	7415181	11082854				H37Rv				resus	day_1_run_1	day_1_run_1
SRX5509425	2019-03-15 04:28:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8715533	SRP188235	PRJNA526720	526720	SRS4477311	SAMN11107241	SRA859261	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7435615	11107241	GSE128199	GSM3666820		Parental strain				resus	day_7_run_2	day_1_run_1
SRX5509426	2019-03-15 04:28:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8715534	SRP188235	PRJNA526720	526720	SRS4477312	SAMN11107240	SRA859261	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7435616	11107240	GSE128199	GSM3666821		Parental strain				resus	day_2_run_1	day_1_run_1
SRX5509427	2019-03-15 04:28:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8715535	SRP188235	PRJNA526720	526720	SRS4477313	SAMN11107239	SRA859261	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7435617	11107239	GSE128199	GSM3666822		double mutant strain				resus	day_1_run_1	day_1_run_1
SRX5509428	2019-03-15 04:28:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2000	SRR8715536	SRP188235	PRJNA526720	526720	SRS4477314	SAMN11107238	SRA859261	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	7435618	11107238	GSE128199	GSM3666823		double mutant strain				resus	day_4_run_1	day_1_run_1
SRX5605043	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8816605	SRP189921	PRJNA529781	529781	SRS4556925	SAMN11284165	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557419	11284165				H37Rv				resus	day_2_run_1	day_1_run_1
SRX5605044	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816604	SRP189921	PRJNA529781	529781	SRS4556926	SAMN11284158	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557420	11284158				H37Rv				resus	day_1_run_1	day_1_run_1
SRX5605045	2019-03-30 08:20:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816603	SRP189921	PRJNA529781	529781	SRS4556927	SAMN11284155	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557421	11284155				H37Rv				resus	dorm_run_3	day_1_run_1
SRX5605046	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8816602	SRP189921	PRJNA529781	529781	SRS4556928	SAMN11284166	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557422	11284166				H37Rv				resus	day_7_run_2	day_1_run_1
SRX5605047	2019-03-30 08:20:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816601	SRP189921	PRJNA529781	529781	SRS4556929	SAMN11284157	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557423	11284157				H37Rv				resus	day_7_run_2	day_1_run_1
SRX5605048	2019-03-30 08:20:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816600	SRP189921	PRJNA529781	529781	SRS4556930	SAMN11284154	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557424	11284154				H37Rv				resus	dorm_run_2	day_1_run_1
SRX5605049	2019-03-30 08:20:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816599	SRP189921	PRJNA529781	529781	SRS4556931	SAMN11284160	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557425	11284160				H37Rv				resus	dorm_run_1	day_1_run_1
SRX5605050	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816598	SRP189921	PRJNA529781	529781	SRS4556932	SAMN11284159	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557426	11284159				H37Rv				resus	dorm_run_2	day_1_run_1
SRX5605051	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816597	SRP189921	PRJNA529781	529781	SRS4556933	SAMN11284156	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557427	11284156				H37Rv				resus	dorm_run_1	day_1_run_1
SRX5605052	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816596	SRP189921	PRJNA529781	529781	SRS4556934	SAMN11284153	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557428	11284153				H37Rv				resus	day_4_run_1	day_1_run_1
SRX5605053	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8816595	SRP189921	PRJNA529781	529781	SRS4556935	SAMN11284168	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557429	11284168				H37Rv				resus	day_4_run_1	day_1_run_1
SRX5605054	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8816594	SRP189921	PRJNA529781	529781	SRS4556936	SAMN11284167	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557430	11284167				H37Rv				benzothiophene	dmso	dmso
SRX5605055	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816593	SRP189921	PRJNA529781	529781	SRS4556937	SAMN11284152	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557431	11284152				H37Rv				benzothiophene	dmso	dmso
SRX5605056	2019-03-30 08:20:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816592	SRP189921	PRJNA529781	529781	SRS4556938	SAMN11284151	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557432	11284151				H37Rv				benzothiophene	5um_bbh7	dmso
SRX5605057	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8816591	SRP189921	PRJNA529781	529781	SRS4556939	SAMN11284164	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557433	11284164				H37Rv				benzothiophene	5um_bbh7	dmso
SRX5605058	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR8816590	SRP189921	PRJNA529781	529781	SRS4556940	SAMN11284163	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557434	11284163				H37Rv				benzothiophene	5um_btp15	dmso
SRX5605059	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816589	SRP189921	PRJNA529781	529781	SRS4556941	SAMN11284162	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557435	11284162				H37Rv				benzothiophene	5um_btp15	dmso
SRX5605060	2019-03-30 08:19:12	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	PAIRED	ILLUMINA	Illumina HiSeq 4000	SRR8816588	SRP189921	PRJNA529781	529781	SRS4556942	SAMN11284161	SRA867851	RNA-Seq	cDNA	TRANSCRIPTOMIC		SHEMYAKIN-OVCHINNIKOV INSTITUTE OF BIOORGANIC CHEMISTRY	0	0	7557436	11284161				H37Rv				TglT	wt_2h	wt_2h
SRX581828	2015-05-15 16:45:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1363497;SRR1363498	SRP043040	PRJNA251986	251986	SRS630494	SAMN02847458	SRA169706	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	827154	2847458	GSE58314	GSM1406371	25299337	H37Rv				TglT	wt_2h	wt_2h
SRX581829	2015-05-15 16:45:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1363499;SRR1363500	SRP043040	PRJNA251986	251986	SRS630495	SAMN02847459	SRA169706	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	827155	2847459	GSE58314	GSM1406372	25299337	H37Rv				TglT	D82A_2h	wt_2h
SRX581830	2015-05-15 16:45:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1363501	SRP043040	PRJNA251986	251986	SRS630496	SAMN02847455	SRA169706	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	827156	2847455	GSE58314	GSM1406373	25299337	H37Rv				TglT	wt_2h	wt_2h
SRX581831	2015-05-15 16:45:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1363502	SRP043040	PRJNA251986	251986	SRS630497	SAMN02847457	SRA169706	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	827157	2847457	GSE58314	GSM1406374	25299337	H37Rv				TglT	D82A_2h	wt_2h
SRX581832	2015-05-15 16:45:08	83332	Mycobacterium tuberculosis H37Rv	1773	1760	83332	Mycobacterium tuberculosis	SINGLE	ILLUMINA	Illumina HiSeq 2000	SRR1363503;SRR1363504	SRP043040	PRJNA251986	251986	SRS630499	SAMN02847460	SRA169706	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	827158	2847460	GSE58314	GSM1406375	25299337	H37Rv				TglT	D82A_2h	wt_2h
